,odd src,odd href,odd,silver,odd (2),odd href (2),dbclubcrest src,odd href (3),dbclubcrest src (2),odd href (4),dbnationflag src,swapHeader,swapHeader (2),swapHeader (3),swapHeader (4),swapHeader (5),swapHeader (6),odd (3),odd (4),even src,even href,even,even (2),even href (2),even href (3),even href (4),even (3),even (4),silverrare,bronze,bronzerare,gold,goldrare,legend,carniball,goldif
59,,,,66.0,,,https://static.wefut.com/assets/images/fut25/clubbadges/111001.png,,https://static.wefut.com/assets/images/fut25/leaguebadges/1014.png,,https://static.wefut.com/assets/images/nation_flag/60.jpg,73,63,63,63,49,62,,,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/9632/jhonny-da-silva,Jhonny Da Silva,GK,https://wefut.com/club/111001/25,https://wefut.com/league/1014/25,https://wefut.com/nation/60/25,3★,1★,,,,,,,,
60,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/9630/edvinas-gertmonas,Edvinas Gertmonas,66.0,GK,https://wefut.com/club/110751/25,https://static.wefut.com/assets/images/fut25/clubbadges/110751.png,https://wefut.com/league/330/25,https://static.wefut.com/assets/images/fut25/leaguebadges/330.png,https://wefut.com/nation/30/25,https://static.wefut.com/assets/images/nation_flag/30.jpg,67,64,56,67,51,66,3★,1★,,,,,,,,,,,,,,,,,
61,,,,66.0,,,https://static.wefut.com/assets/images/fut25/clubbadges/110500.png,,https://static.wefut.com/assets/images/fut25/leaguebadges/20.png,,https://static.wefut.com/assets/images/nation_flag/46.jpg,67,64,71,70,41,63,,,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/9627/marko-johansson,Marko Johansson,GK,https://wefut.com/club/110500/25,https://wefut.com/league/20/25,https://wefut.com/nation/46/25,2★,1★,,,,,,,,
62,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/9614/liam-kelly,Liam Kelly,66.0,GK,https://wefut.com/club/86/25,https://static.wefut.com/assets/images/fut25/clubbadges/86.png,https://wefut.com/league/50/25,https://static.wefut.com/assets/images/fut25/leaguebadges/50.png,https://wefut.com/nation/42/25,https://static.wefut.com/assets/images/nation_flag/42.jpg,67,64,65,68,33,66,3★,1★,,,,,,,,,,,,,,,,,
63,,,,66.0,,,https://static.wefut.com/assets/images/fut25/clubbadges/91.png,,https://static.wefut.com/assets/images/fut25/leaguebadges/14.png,,https://static.wefut.com/assets/images/nation_flag/14.jpg,66,65,64,66,42,64,,,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/9599/josh-vickers,Josh Vickers,GK,https://wefut.com/club/91/25,https://wefut.com/league/14/25,https://wefut.com/nation/14/25,3★,1★,,,,,,,,
64,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/9597/alexander-brunst,Alexander Brunst,66.0,GK,https://wefut.com/club/110502/25,https://static.wefut.com/assets/images/fut25/clubbadges/110502.png,https://wefut.com/league/20/25,https://static.wefut.com/assets/images/fut25/leaguebadges/20.png,https://wefut.com/nation/21/25,https://static.wefut.com/assets/images/nation_flag/21.jpg,67,65,61,68,38,65,3★,1★,,,,,,,,,,,,,,,,,
65,,,,66.0,,,https://static.wefut.com/assets/images/fut25/clubbadges/111091.png,,https://static.wefut.com/assets/images/fut25/leaguebadges/66.png,,https://static.wefut.com/assets/images/nation_flag/49.jpg,64,63,56,68,53,64,,,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/9561/bogdan-sarnavskyi,Bogdan Sarnavskyi,GK,https://wefut.com/club/111091/25,https://wefut.com/league/66/25,https://wefut.com/nation/49/25,3★,1★,,,,,,,,
66,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/9558/dillon-phillips,Dillon Phillips,66.0,GK,https://wefut.com/club/1797/25,https://static.wefut.com/assets/images/fut25/clubbadges/1797.png,https://wefut.com/league/60/25,https://static.wefut.com/assets/images/fut25/leaguebadges/60.png,https://wefut.com/nation/14/25,https://static.wefut.com/assets/images/nation_flag/14.jpg,66,65,62,66,46,65,3★,1★,,,,,,,,,,,,,,,,,
67,,,,66.0,,,https://static.wefut.com/assets/images/fut25/clubbadges/110749.png,,https://static.wefut.com/assets/images/fut25/leaguebadges/66.png,,https://static.wefut.com/assets/images/nation_flag/37.jpg,69,65,65,67,34,64,,,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/9557/dominik-hladun,Dominik Hładun,GK,https://wefut.com/club/110749/25,https://wefut.com/league/66/25,https://wefut.com/nation/37/25,3★,1★,,,,,,,,
68,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/9550/darwin-cuero,Darwin Cuero,66.0,GK,https://wefut.com/club/113746/25,https://static.wefut.com/assets/images/fut25/clubbadges/113746.png,https://wefut.com/league/1014/25,https://static.wefut.com/assets/images/fut25/leaguebadges/1014.png,https://wefut.com/nation/57/25,https://static.wefut.com/assets/images/nation_flag/57.jpg,65,64,64,66,45,64,2★,1★,,,,,,,,,,,,,,,,,
69,,,,66.0,,,https://static.wefut.com/assets/images/fut25/clubbadges/1905.png,,https://static.wefut.com/assets/images/fut25/leaguebadges/10.png,,https://static.wefut.com/assets/images/nation_flag/34.jpg,66,65,66,68,42,64,,,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/9547/jeroen-houwen,Jeroen Houwen,GK,https://wefut.com/club/1905/25,https://wefut.com/league/10/25,https://wefut.com/nation/34/25,3★,1★,,,,,,,,
70,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/9545/nick-gillekens,Nick Gillekens,66.0,GK,https://wefut.com/club/681/25,https://static.wefut.com/assets/images/fut25/clubbadges/681.png,https://wefut.com/league/4/25,https://static.wefut.com/assets/images/fut25/leaguebadges/4.png,https://wefut.com/nation/7/25,https://static.wefut.com/assets/images/nation_flag/7.jpg,69,61,67,66,43,63,2★,1★,,,,,,,,,,,,,,,,,
71,,,,66.0,,,https://static.wefut.com/assets/images/fut25/clubbadges/112535.png,,https://static.wefut.com/assets/images/fut25/leaguebadges/1014.png,,https://static.wefut.com/assets/images/nation_flag/52.jpg,66,64,64,65,39,67,,,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/9532/matias-ibanez,Matías Ibáñez,GK,https://wefut.com/club/112535/25,https://wefut.com/league/1014/25,https://wefut.com/nation/52/25,2★,1★,,,,,,,,
72,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/9527/cameron-dawson,Cameron Dawson,66.0,GK,https://wefut.com/club/1797/25,https://static.wefut.com/assets/images/fut25/clubbadges/1797.png,https://wefut.com/league/60/25,https://static.wefut.com/assets/images/fut25/leaguebadges/60.png,https://wefut.com/nation/14/25,https://static.wefut.com/assets/images/nation_flag/14.jpg,66,65,64,67,50,66,2★,1★,,,,,,,,,,,,,,,,,
73,,,,66.0,,,https://static.wefut.com/assets/images/fut25/clubbadges/1793.png,,https://static.wefut.com/assets/images/fut25/leaguebadges/60.png,,https://static.wefut.com/assets/images/nation_flag/38.jpg,67,63,67,66,43,63,,,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/9519/joel-pereira,Joel Pereira,GK,https://wefut.com/club/1793/25,https://wefut.com/league/60/25,https://wefut.com/nation/38/25,2★,1★,,,,,,,,
74,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/9511/liam-roberts,Liam Roberts,66.0,GK,https://wefut.com/club/97/25,https://static.wefut.com/assets/images/fut25/clubbadges/97.png,https://wefut.com/league/14/25,https://static.wefut.com/assets/images/fut25/leaguebadges/14.png,https://wefut.com/nation/14/25,https://static.wefut.com/assets/images/nation_flag/14.jpg,65,64,63,66,47,66,2★,1★,,,,,,,,,,,,,,,,,
75,,,,66.0,,,https://static.wefut.com/assets/images/fut25/clubbadges/32.png,,https://static.wefut.com/assets/images/fut25/leaguebadges/19.png,,https://static.wefut.com/assets/images/nation_flag/21.jpg,68,58,64,70,38,63,,,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/9501/niklas-lomb,Niklas Lomb,GK,https://wefut.com/club/32/25,https://wefut.com/league/19/25,https://wefut.com/nation/21/25,3★,1★,,,,,,,,
76,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/9498/jakob-busk,Jakob Busk,66.0,GK,https://wefut.com/club/1447/25,https://static.wefut.com/assets/images/fut25/clubbadges/1447.png,https://wefut.com/league/1/25,https://static.wefut.com/assets/images/fut25/leaguebadges/1.png,https://wefut.com/nation/13/25,https://static.wefut.com/assets/images/nation_flag/13.jpg,67,60,63,68,44,63,2★,1★,,,,,,,,,,,,,,,,,
77,,,,66.0,,,https://static.wefut.com/assets/images/fut25/clubbadges/1816.png,,https://static.wefut.com/assets/images/fut25/leaguebadges/17.png,,https://static.wefut.com/assets/images/nation_flag/18.jpg,69,67,63,66,44,63,,,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/9470/alexis-sauvage,Alexis Sauvage,GK,https://wefut.com/club/1816/25,https://wefut.com/league/17/25,https://wefut.com/nation/18/25,3★,1★,,,,,,,,
78,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/9460/benjamin-siegrist,Benjamin Siegrist,66.0,GK,https://wefut.com/club/310/25,https://static.wefut.com/assets/images/fut25/clubbadges/310.png,https://wefut.com/league/330/25,https://static.wefut.com/assets/images/fut25/leaguebadges/330.png,https://wefut.com/nation/47/25,https://static.wefut.com/assets/images/nation_flag/47.jpg,66,63,59,67,34,65,3★,1★,,,,,,,,,,,,,,,,,
79,,,,66.0,,,https://static.wefut.com/assets/images/fut25/clubbadges/111235.png,,https://static.wefut.com/assets/images/fut25/leaguebadges/19.png,,https://static.wefut.com/assets/images/nation_flag/21.jpg,66,65,60,68,45,66,,,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/9447/vitus-eicher,Vitus Eicher,GK,https://wefut.com/club/111235/25,https://wefut.com/league/19/25,https://wefut.com/nation/21/25,1★,1★,,,,,,,,
80,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/9446/tim-melia,Tim Melia,66.0,GK,https://wefut.com/club/696/25,https://static.wefut.com/assets/images/fut25/clubbadges/696.png,https://wefut.com/league/39/25,https://static.wefut.com/assets/images/fut25/leaguebadges/39.png,https://wefut.com/nation/95/25,https://static.wefut.com/assets/images/nation_flag/95.jpg,66,66,65,65,37,67,2★,1★,,,,,,,,,,,,,,,,,
81,,,,66.0,,,https://static.wefut.com/assets/images/fut25/clubbadges/232.png,,https://static.wefut.com/assets/images/fut25/leaguebadges/4.png,,https://static.wefut.com/assets/images/nation_flag/7.jpg,67,66,68,65,51,65,,,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/9442/laurent-henkinet,Laurent Henkinet,GK,https://wefut.com/club/232/25,https://wefut.com/league/4/25,https://wefut.com/nation/7/25,3★,1★,,,,,,,,
82,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/9441/colin-coosemans,Colin Coosemans,66.0,GK,https://wefut.com/club/229/25,https://static.wefut.com/assets/images/fut25/clubbadges/229.png,https://wefut.com/league/4/25,https://static.wefut.com/assets/images/fut25/leaguebadges/4.png,https://wefut.com/nation/7/25,https://static.wefut.com/assets/images/nation_flag/7.jpg,67,63,69,66,44,68,4★,1★,,,,,,,,,,,,,,,,,
83,,,,66.0,,,https://static.wefut.com/assets/images/fut25/clubbadges/78.png,,https://static.wefut.com/assets/images/fut25/leaguebadges/50.png,,https://static.wefut.com/assets/images/nation_flag/42.jpg,65,66,67,70,53,61,,,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/9439/scott-bain,Scott Bain,GK,https://wefut.com/club/78/25,https://wefut.com/league/50/25,https://wefut.com/nation/42/25,3★,1★,,,,,,,,
84,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/9435/jonathan-bond,Jonathan Bond,66.0,GK,https://wefut.com/club/1795/25,https://static.wefut.com/assets/images/fut25/clubbadges/1795.png,https://wefut.com/league/14/25,https://static.wefut.com/assets/images/fut25/leaguebadges/14.png,https://wefut.com/nation/14/25,https://static.wefut.com/assets/images/nation_flag/14.jpg,66,64,63,66,49,67,2★,1★,,,,,,,,,,,,,,,,,
85,,,,66.0,,,https://static.wefut.com/assets/images/fut25/clubbadges/110839.png,,https://static.wefut.com/assets/images/fut25/leaguebadges/54.png,,https://static.wefut.com/assets/images/nation_flag/45.jpg,66,64,61,69,50,64,,,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/9431/dani-jimenez,Dani Jiménez,GK,https://wefut.com/club/110839/25,https://wefut.com/league/54/25,https://wefut.com/nation/45/25,3★,1★,,,,,,,,
86,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/9428/jorg-siebenhandl,Jörg Siebenhandl,66.0,GK,https://wefut.com/club/252/25,https://static.wefut.com/assets/images/fut25/clubbadges/252.png,https://wefut.com/league/80/25,https://static.wefut.com/assets/images/fut25/leaguebadges/80.png,https://wefut.com/nation/4/25,https://static.wefut.com/assets/images/nation_flag/4.jpg,67,64,66,66,46,64,3★,1★,,,,,,,,,,,,,,,,,
87,,,,66.0,,,https://static.wefut.com/assets/images/fut25/clubbadges/15001.png,,https://static.wefut.com/assets/images/fut25/leaguebadges/1.png,,https://static.wefut.com/assets/images/nation_flag/13.jpg,64,65,63,66,42,67,,,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/9421/david-jensen,David Jensen,GK,https://wefut.com/club/15001/25,https://wefut.com/league/1/25,https://wefut.com/nation/13/25,3★,1★,,,,,,,,
88,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/9419/oscar-jansson,Oscar Jansson,66.0,GK,https://wefut.com/club/710/25,https://static.wefut.com/assets/images/fut25/clubbadges/710.png,https://wefut.com/league/56/25,https://static.wefut.com/assets/images/fut25/leaguebadges/56.png,https://wefut.com/nation/46/25,https://static.wefut.com/assets/images/nation_flag/46.jpg,65,64,66,63,33,67,2★,1★,,,,,,,,,,,,,,,,,
89,,,,66.0,,,https://static.wefut.com/assets/images/fut25/clubbadges/1824.png,,https://static.wefut.com/assets/images/fut25/leaguebadges/19.png,,https://static.wefut.com/assets/images/nation_flag/21.jpg,70,60,58,70,44,63,,,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/9407/jens-grahl,Jens Grahl,GK,https://wefut.com/club/1824/25,https://wefut.com/league/19/25,https://wefut.com/nation/21/25,2★,1★,,,,,,,,
90,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/9403/przemyslaw-tyton,Przemysław Tytoń,66.0,GK,https://wefut.com/club/1908/25,https://static.wefut.com/assets/images/fut25/clubbadges/1908.png,https://wefut.com/league/10/25,https://static.wefut.com/assets/images/fut25/leaguebadges/10.png,https://wefut.com/nation/37/25,https://static.wefut.com/assets/images/nation_flag/37.jpg,66,63,69,65,50,65,2★,1★,,,,,,,,,,,,,,,,,
91,,,,66.0,,,https://static.wefut.com/assets/images/fut25/clubbadges/112885.png,,https://static.wefut.com/assets/images/fut25/leaguebadges/39.png,,https://static.wefut.com/assets/images/nation_flag/95.jpg,65,67,64,63,38,67,,,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/9402/brad-guzan,Brad Guzan,GK,https://wefut.com/club/112885/25,https://wefut.com/league/39/25,https://wefut.com/nation/95/25,2★,1★,,,,,,,,
92,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/9401/jamie-young,Jamie Young,66.0,GK,https://wefut.com/club/112224/25,https://static.wefut.com/assets/images/fut25/clubbadges/112224.png,https://wefut.com/league/351/25,https://static.wefut.com/assets/images/fut25/leaguebadges/351.png,https://wefut.com/nation/14/25,https://static.wefut.com/assets/images/nation_flag/14.jpg,65,66,64,67,48,65,2★,1★,,,,,,,,,,,,,,,,,
93,,,,66.0,,,https://static.wefut.com/assets/images/fut25/clubbadges/31.png,,https://static.wefut.com/assets/images/fut25/leaguebadges/20.png,,https://static.wefut.com/assets/images/nation_flag/21.jpg,65,66,62,67,31,66,,,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/9400/philipp-pentke,Philipp Pentke,GK,https://wefut.com/club/31/25,https://wefut.com/league/20/25,https://wefut.com/nation/21/25,2★,1★,,,,,,,,
94,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/9384/ivan-brkic,Ivan Brkić,66.0,GK,https://wefut.com/club/111097/25,https://static.wefut.com/assets/images/fut25/clubbadges/111097.png,https://wefut.com/league/66/25,https://static.wefut.com/assets/images/fut25/leaguebadges/66.png,https://wefut.com/nation/10/25,https://static.wefut.com/assets/images/nation_flag/10.jpg,63,71,70,66,27,70,3★,1★,,,,,,,,,,,,,,,,,
95,,,,66.0,,,https://static.wefut.com/assets/images/fut25/clubbadges/116005.png,,https://static.wefut.com/assets/images/fut25/leaguebadges/2215.png,,https://static.wefut.com/assets/images/nation_flag/21.jpg,65,64,62,67,19,63,,,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/9373/jasmin-janning,Jasmin Janning,GK,https://wefut.com/club/116005/25,https://wefut.com/league/2215/25,https://wefut.com/nation/21/25,2★,1★,,,,,,,,
96,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/9368/cheza,Cheza,66.0,GK,https://wefut.com/club/116332/25,https://static.wefut.com/assets/images/fut25/clubbadges/116332.png,https://wefut.com/league/2222/25,https://static.wefut.com/assets/images/fut25/leaguebadges/2222.png,https://wefut.com/nation/45/25,https://static.wefut.com/assets/images/nation_flag/45.jpg,62,59,62,72,24,71,2★,1★,,,,,,,,,,,,,,,,,
97,,,,66.0,,,https://static.wefut.com/assets/images/fut25/clubbadges/379.png,,https://static.wefut.com/assets/images/fut25/leaguebadges/16.png,,https://static.wefut.com/assets/images/nation_flag/18.jpg,64,68,62,65,32,69,,,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/9356/ludovic-butelle,Ludovic Butelle,GK,https://wefut.com/club/379/25,https://wefut.com/league/16/25,https://wefut.com/nation/18/25,3★,1★,,,,,,,,
98,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/11554/david-richter,David Richter,,GK,https://wefut.com/club/487/25,https://static.wefut.com/assets/images/fut25/clubbadges/487.png,https://wefut.com/league/2076/25,https://static.wefut.com/assets/images/fut25/leaguebadges/2076.png,https://wefut.com/nation/21/25,https://static.wefut.com/assets/images/nation_flag/21.jpg,67,62,63,68,19,69,3★,1★,,,,,,,,,,65.0,,,,,,,
